ID,Type,Status,URL,Notes
3062,Project,In URL file but missing from API,https://mininghub.com/project/-skaergaard-/3062,URL exists but project not found in API response
15710,Project,In URL file but missing from API,https://mininghub.com/project/raleigh-lake/15710,URL exists but project not found in API response
7844,Project,In URL file but missing from API,https://mininghub.com/project/south-telfer/7844,URL exists but project not found in API response
17267,Project,In URL file but missing from API,https://mininghub.com/project/bassit-bore/17267,URL exists but project not found in API response
16452,Project,In URL file but missing from API,https://mininghub.com/project/hodrusahamre/16452,URL exists but project not found in API response
15594,Project,In URL file but missing from API,https://mininghub.com/project/east-kimberley/15594,URL exists but project not found in API response
16955,Project,In URL file but missing from API,https://mininghub.com/project/bingara/16955,URL exists but project not found in API response
12987,Project,In URL file but missing from API,https://mininghub.com/project/serian/12987,URL exists but project not found in API response
7474,Project,In URL file but missing from API,https://mininghub.com/project/north-nifty/7474,URL exists but project not found in API response
16803,Project,In URL file but missing from API,https://mininghub.com/project/tallering/16803,URL exists but project not found in API response
16462,Project,In URL file but missing from API,https://mininghub.com/project/mahal/16462,URL exists but project not found in API response
15960,Project,In URL file but missing from API,https://mininghub.com/project/shepherds-well/15960,URL exists but project not found in API response
16027,Project,In URL file but missing from API,https://mininghub.com/project/yambah/16027,URL exists but project not found in API response
7308,Project,In URL file but missing from API,https://mininghub.com/project/spotted-wonder/7308,URL exists but project not found in API response
16402,Project,In URL file but missing from API,https://mininghub.com/project/mt-davis/16402,URL exists but project not found in API response
8041,Project,In URL file but missing from API,https://mininghub.com/project/nuevo-taxco/8041,URL exists but project not found in API response
7285,Project,In URL file but missing from API,https://mininghub.com/project/mt-clere/7285,URL exists but project not found in API response
15897,Project,In URL file but missing from API,https://mininghub.com/project/fraser-range/15897,URL exists but project not found in API response
16671,Project,In URL file but missing from API,https://mininghub.com/project/seven-mile-hill/16671,URL exists but project not found in API response
8628,Project,In URL file but missing from API,https://mininghub.com/project/wulonggou/8628,URL exists but project not found in API response
16736,Project,In URL file but missing from API,https://mininghub.com/project/ljig/16736,URL exists but project not found in API response
16532,Project,In URL file but missing from API,https://mininghub.com/project/imdere/16532,URL exists but project not found in API response
16710,Project,In URL file but missing from API,https://mininghub.com/project/yandal/16710,URL exists but project not found in API response
17560,Project,In URL file but missing from API,https://mininghub.com/project/fiveways/17560,URL exists but project not found in API response
15565,Project,In URL file but missing from API,https://mininghub.com/project/cannington/15565,URL exists but project not found in API response
7809,Project,In URL file but missing from API,https://mininghub.com/project/paterson-north/7809,URL exists but project not found in API response
17930,Project,In URL file but missing from API,https://mininghub.com/project/jumpup-dam/17930,URL exists but project not found in API response
